[2026-06-08 09:47:32,933][HYDRA] Joblib.Parallel(n_jobs=72,backend=loky,prefer=processes,require=None,verbose=0,timeout=None,pre_dispatch=2*n_jobs,batch_size=auto,temp_folder=None,max_nbytes=None,mmap_mode=r) is launching 360 jobs
[2026-06-08 09:47:32,933][HYDRA] Launching jobs, sweep output dir : multirun/2026-06-08/09-47-15
[2026-06-08 09:47:32,933][HYDRA] 	#0 : GENERAL.seed=1 DATA.N=20 QNN.non_equivariance=3 QNN.reps=6 QNN.p_err=0 TRAINING.epochs=60 DATA.dataset=mnist
[2026-06-09 10:05:46,004][train][INFO] - Training completed in 15320.09s. Starting validation...
Job 315 (Eq=4): 100%|██████████| 60/60 [8:04:04<00:00, 484.07s/it]
[2026-06-09 10:07:32,395][train][INFO] - Training completed in 29044.17s. Starting validation...
[2026-06-09 10:13:04,987][train][INFO] - Validation completed. Val Acc: 0.9828, Aug Val Acc: 0.6773
[2026-06-09 10:13:04,988][train][INFO] - Calculated convergence at epoch: 13
[2026-06-09 10:14:47,243][train][INFO] - Validation completed. Val Acc: 0.9804, Aug Val Acc: 0.6576
[2026-06-09 10:14:47,243][train][INFO] - Calculated convergence at epoch: 22
Job 105 (Eq=3): 100%|██████████| 60/60 [23:45:54<00:00, 1425.92s/it]
[2026-06-09 10:14:50,348][train][INFO] - Training completed in 85554.99s. Starting validation...
[2026-06-09 10:16:32,567][train][INFO] - Validation completed. Val Acc: 0.9864, Aug Val Acc: 0.6883
[2026-06-09 10:16:32,567][train][INFO] - Calculated convergence at epoch: 16
[2026-06-09 10:18:44,448][train][INFO] - Validation completed. Val Acc: 0.8906, Aug Val Acc: 0.8906
[2026-06-09 10:18:44,449][train][INFO] - Calculated convergence at epoch: 19
Job 317 (Eq=3): 100%|██████████| 60/60 [7:58:22<00:00, 478.37s/it]
[2026-06-09 10:23:28,173][train][INFO] - Training completed in 28702.43s. Starting validation...
[2026-06-09 10:27:03,408][train][INFO] - Validation completed. Val Acc: 0.9859, Aug Val Acc: 0.6672
[2026-06-09 10:27:03,409][train][INFO] - Calculated convergence at epoch: 16
[2026-06-09 10:33:45,525][train][INFO] - Validation completed. Val Acc: 0.9809, Aug Val Acc: 0.6797
[2026-06-09 10:33:45,525][train][INFO] - Calculated convergence at epoch: 36
Job 316 (Eq=3): 100%|██████████| 60/60 [8:25:34<00:00, 505.57s/it]
[2026-06-09 10:45:06,400][train][INFO] - Training completed in 30334.28s. Starting validation...
[2026-06-09 10:55:44,472][train][INFO] - Validation completed. Val Acc: 0.9859, Aug Val Acc: 0.6827
[2026-06-09 10:55:44,473][train][INFO] - Calculated convergence at epoch: 16
Job 246 (Eq=4): 100%|██████████| 60/60 [15:10:30<00:00, 910.51s/it]
[2026-06-09 11:06:30,364][train][INFO] - Training completed in 54630.80s. Starting validation...
[2026-06-09 11:21:57,801][train][INFO] - Validation completed. Val Acc: 0.9282, Aug Val Acc: 0.9282
[2026-06-09 11:21:57,801][train][INFO] - Calculated convergence at epoch: 7
Job 213 (Eq=3): 100%|██████████| 60/60 [18:45:53<00:00, 1125.90s/it]
[2026-06-09 11:34:17,845][train][INFO] - Training completed in 67553.75s. Starting validation...
[2026-06-09 11:46:45,809][train][INFO] - Validation completed. Val Acc: 0.9824, Aug Val Acc: 0.6933
[2026-06-09 11:46:45,810][train][INFO] - Calculated convergence at epoch: 27
Job 247 (Eq=4): 100%|██████████| 60/60 [16:14:50<00:00, 974.84s/it]
[2026-06-09 12:15:28,960][train][INFO] - Training completed in 58490.20s. Starting validation...
Job 212 (Eq=3): 100%|██████████| 60/60 [19:33:13<00:00, 1173.22s/it]
[2026-06-09 12:18:24,425][train][INFO] - Training completed in 70393.37s. Starting validation...
Job 350 (Eq=4): 100%|██████████| 60/60 [6:25:27<00:00, 385.45s/it]
[2026-06-09 12:19:12,058][train][INFO] - Training completed in 23127.06s. Starting validation...
[2026-06-09 12:29:13,050][train][INFO] - Validation completed. Val Acc: 0.8922, Aug Val Acc: 0.8922
[2026-06-09 12:29:13,050][train][INFO] - Calculated convergence at epoch: 9
[2026-06-09 12:29:33,343][train][INFO] - Validation completed. Val Acc: 0.9749, Aug Val Acc: 0.6847
[2026-06-09 12:29:33,343][train][INFO] - Calculated convergence at epoch: 16
[2026-06-09 12:31:47,950][train][INFO] - Validation completed. Val Acc: 0.8223, Aug Val Acc: 0.8223
[2026-06-09 12:31:47,950][train][INFO] - Calculated convergence at epoch: 36
Job 352 (Eq=3): 100%|██████████| 60/60 [6:53:22<00:00, 413.38s/it]
[2026-06-09 12:52:34,620][train][INFO] - Training completed in 24802.81s. Starting validation...
[2026-06-09 13:02:44,514][train][INFO] - Validation completed. Val Acc: 0.9905, Aug Val Acc: 0.6923
[2026-06-09 13:02:44,514][train][INFO] - Calculated convergence at epoch: 22
Job 351 (Eq=4): 100%|██████████| 60/60 [7:15:24<00:00, 435.41s/it]
[2026-06-09 13:10:58,644][train][INFO] - Training completed in 26124.52s. Starting validation...
[2026-06-09 13:21:50,904][train][INFO] - Validation completed. Val Acc: 0.8406, Aug Val Acc: 0.8406
[2026-06-09 13:21:50,905][train][INFO] - Calculated convergence at epoch: 19
Job 282 (Eq=4): 100%|██████████| 60/60 [15:41:58<00:00, 941.97s/it]
[2026-06-09 14:31:19,980][train][INFO] - Training completed in 56518.03s. Starting validation...
Job 283 (Eq=4): 100%|██████████| 60/60 [15:39:39<00:00, 939.67s/it]
[2026-06-09 14:32:34,450][train][INFO] - Training completed in 56379.97s. Starting validation...
Job 248 (Eq=3): 100%|██████████| 60/60 [18:33:14<00:00, 1113.24s/it]
[2026-06-09 14:40:43,318][train][INFO] - Training completed in 66794.25s. Starting validation...
[2026-06-09 14:46:58,942][train][INFO] - Validation completed. Val Acc: 0.8886, Aug Val Acc: 0.8886
[2026-06-09 14:46:58,942][train][INFO] - Calculated convergence at epoch: 16
[2026-06-09 14:48:29,939][train][INFO] - Validation completed. Val Acc: 0.9006, Aug Val Acc: 0.9006
[2026-06-09 14:48:29,939][train][INFO] - Calculated convergence at epoch: 16
[2026-06-09 14:52:04,961][train][INFO] - Validation completed. Val Acc: 0.9885, Aug Val Acc: 0.6822
[2026-06-09 14:52:04,961][train][INFO] - Calculated convergence at epoch: 18
Job 353 (Eq=3): 100%|██████████| 60/60 [9:11:08<00:00, 551.14s/it]
[2026-06-09 15:16:48,804][train][INFO] - Training completed in 33068.11s. Starting validation...
[2026-06-09 15:27:21,853][train][INFO] - Validation completed. Val Acc: 0.9915, Aug Val Acc: 0.6727
[2026-06-09 15:27:21,853][train][INFO] - Calculated convergence at epoch: 35
Job 318 (Eq=4): 100%|██████████| 60/60 [13:38:52<00:00, 818.87s/it]
[2026-06-09 16:05:20,146][train][INFO] - Training completed in 49132.21s. Starting validation...
Job 285 (Eq=3): 100%|██████████| 60/60 [16:27:08<00:00, 987.14s/it]
[2026-06-09 16:16:49,055][train][INFO] - Training completed in 59228.59s. Starting validation...
[2026-06-09 16:19:41,539][train][INFO] - Validation completed. Val Acc: 0.9177, Aug Val Acc: 0.9177
[2026-06-09 16:19:41,539][train][INFO] - Calculated convergence at epoch: 16
[2026-06-09 16:27:42,771][train][INFO] - Validation completed. Val Acc: 0.9834, Aug Val Acc: 0.6697
[2026-06-09 16:27:42,771][train][INFO] - Calculated convergence at epoch: 16
Job 284 (Eq=3): 100%|██████████| 60/60 [17:24:52<00:00, 1044.87s/it]
[2026-06-09 16:50:26,995][train][INFO] - Training completed in 62692.43s. Starting validation...
Job 34 (Eq=4): 100%|██████████| 60/60 [31:11:17<00:00, 1871.29s/it]
[2026-06-09 16:58:57,039][train][INFO] - Training completed in 112277.61s. Starting validation...
[2026-06-09 17:01:01,964][train][INFO] - Validation completed. Val Acc: 0.9794, Aug Val Acc: 0.6772
[2026-06-09 17:01:01,964][train][INFO] - Calculated convergence at epoch: 36
[2026-06-09 17:14:42,789][train][INFO] - Validation completed. Val Acc: 0.9207, Aug Val Acc: 0.9207
[2026-06-09 17:14:42,789][train][INFO] - Calculated convergence at epoch: 18
Job 70 (Eq=4): 100%|██████████| 60/60 [31:37:45<00:00, 1897.76s/it]
[2026-06-09 17:25:23,551][train][INFO] - Training completed in 113865.69s. Starting validation...
Job 106 (Eq=4): 100%|██████████| 60/60 [30:56:53<00:00, 1856.89s/it]
[2026-06-09 17:25:59,188][train][INFO] - Training completed in 111413.44s. Starting validation...
[2026-06-09 17:39:55,934][train][INFO] - Validation completed. Val Acc: 0.9051, Aug Val Acc: 0.9051
[2026-06-09 17:39:55,934][train][INFO] - Calculated convergence at epoch: 12
[2026-06-09 17:41:25,640][train][INFO] - Validation completed. Val Acc: 0.9202, Aug Val Acc: 0.9202
[2026-06-09 17:41:25,640][train][INFO] - Calculated convergence at epoch: 24
Job 354 (Eq=4): 100%|██████████| 60/60 [11:46:56<00:00, 706.95s/it]
[2026-06-09 17:56:01,241][train][INFO] - Training completed in 42416.76s. Starting validation...
Job 319 (Eq=4): 100%|██████████| 60/60 [15:34:05<00:00, 934.09s/it]
[2026-06-09 18:01:05,008][train][INFO] - Training completed in 56045.48s. Starting validation...
[2026-06-09 18:10:05,687][train][INFO] - Validation completed. Val Acc: 0.9262, Aug Val Acc: 0.9262
[2026-06-09 18:10:05,687][train][INFO] - Calculated convergence at epoch: 16
[2026-06-09 18:16:10,346][train][INFO] - Validation completed. Val Acc: 0.7651, Aug Val Acc: 0.7651
[2026-06-09 18:16:10,347][train][INFO] - Calculated convergence at epoch: 16
Job 71 (Eq=4): 100%|██████████| 60/60 [32:44:21<00:00, 1964.36s/it]
[2026-06-09 18:31:59,923][train][INFO] - Training completed in 117861.62s. Starting validation...
Job 249 (Eq=3): 100%|██████████| 60/60 [22:12:03<00:00, 1332.06s/it]
[2026-06-09 18:42:01,167][train][INFO] - Training completed in 79923.53s. Starting validation...
[2026-06-09 18:46:49,877][train][INFO] - Validation completed. Val Acc: 0.8343, Aug Val Acc: 0.8343
[2026-06-09 18:46:49,877][train][INFO] - Calculated convergence at epoch: 16
[2026-06-09 18:52:30,669][train][INFO] - Validation completed. Val Acc: 0.9764, Aug Val Acc: 0.6872
[2026-06-09 18:52:30,669][train][INFO] - Calculated convergence at epoch: 16
Job 35 (Eq=4): 100%|██████████| 60/60 [33:05:24<00:00, 1985.40s/it]
[2026-06-09 18:53:02,089][train][INFO] - Training completed in 119124.14s. Starting validation...
[2026-06-09 19:08:03,877][train][INFO] - Validation completed. Val Acc: 0.8860, Aug Val Acc: 0.8860
[2026-06-09 19:08:03,877][train][INFO] - Calculated convergence at epoch: 18
Job 355 (Eq=4): 100%|██████████| 60/60 [12:59:15<00:00, 779.26s/it]
[2026-06-09 19:08:51,486][train][INFO] - Training completed in 46755.47s. Starting validation...
Job 142 (Eq=4): 100%|██████████| 60/60 [31:10:45<00:00, 1870.76s/it]
[2026-06-09 19:09:14,142][train][INFO] - Training completed in 112245.61s. Starting validation...
[2026-06-09 19:23:06,807][train][INFO] - Validation completed. Val Acc: 0.9177, Aug Val Acc: 0.9177
[2026-06-09 19:23:06,808][train][INFO] - Calculated convergence at epoch: 26
[2026-06-09 19:23:51,022][train][INFO] - Validation completed. Val Acc: 0.8941, Aug Val Acc: 0.8941
[2026-06-09 19:23:51,022][train][INFO] - Calculated convergence at epoch: 18
Job 143 (Eq=4): 100%|██████████| 60/60 [31:25:48<00:00, 1885.81s/it]
[2026-06-09 19:24:30,711][train][INFO] - Training completed in 113148.31s. Starting validation...
[2026-06-09 19:38:46,483][train][INFO] - Validation completed. Val Acc: 0.8951, Aug Val Acc: 0.8951
[2026-06-09 19:38:46,483][train][INFO] - Calculated convergence at epoch: 36
Job 320 (Eq=3): 100%|██████████| 60/60 [17:03:32<00:00, 1023.55s/it]
[2026-06-09 19:40:26,566][train][INFO] - Training completed in 61412.76s. Starting validation...
[2026-06-09 19:49:29,319][train][INFO] - Validation completed. Val Acc: 0.9784, Aug Val Acc: 0.6662
[2026-06-09 19:49:29,320][train][INFO] - Calculated convergence at epoch: 16
Job 107 (Eq=4): 100%|██████████| 60/60 [33:23:56<00:00, 2003.94s/it]
[2026-06-09 19:53:12,676][train][INFO] - Training completed in 120236.18s. Starting validation...
[2026-06-09 20:07:34,835][train][INFO] - Validation completed. Val Acc: 0.8504, Aug Val Acc: 0.8504
[2026-06-09 20:07:34,836][train][INFO] - Calculated convergence at epoch: 30
Job 321 (Eq=3): 100%|██████████| 60/60 [17:28:20<00:00, 1048.34s/it]
[2026-06-09 20:48:42,944][train][INFO] - Training completed in 62900.17s. Starting validation...
[2026-06-09 20:58:19,243][train][INFO] - Validation completed. Val Acc: 0.9729, Aug Val Acc: 0.6727
[2026-06-09 20:58:19,243][train][INFO] - Calculated convergence at epoch: 10
Job 178 (Eq=4): 100%|██████████| 60/60 [30:57:56<00:00, 1857.95s/it]
[2026-06-09 21:03:23,619][train][INFO] - Training completed in 111476.95s. Starting validation...
[2026-06-09 21:16:21,974][train][INFO] - Validation completed. Val Acc: 0.8870, Aug Val Acc: 0.8870
[2026-06-09 21:16:21,975][train][INFO] - Calculated convergence at epoch: 16
Job 356 (Eq=3): 100%|██████████| 60/60 [15:12:53<00:00, 912.89s/it]
[2026-06-09 21:30:14,488][train][INFO] - Training completed in 54773.61s. Starting validation...
[2026-06-09 21:39:30,924][train][INFO] - Validation completed. Val Acc: 0.9885, Aug Val Acc: 0.6817
[2026-06-09 21:39:30,924][train][INFO] - Calculated convergence at epoch: 18
Job 357 (Eq=3): 100%|██████████| 60/60 [15:27:53<00:00, 927.88s/it]
[2026-06-09 21:51:18,948][train][INFO] - Training completed in 55673.09s. Starting validation...
[2026-06-09 22:00:29,170][train][INFO] - Validation completed. Val Acc: 0.9769, Aug Val Acc: 0.6737
[2026-06-09 22:00:29,170][train][INFO] - Calculated convergence at epoch: 16
Job 214 (Eq=4): 100%|██████████| 60/60 [30:02:25<00:00, 1802.43s/it]
[2026-06-09 23:07:59,948][train][INFO] - Training completed in 108145.95s. Starting validation...
[2026-06-09 23:21:18,808][train][INFO] - Validation completed. Val Acc: 0.9147, Aug Val Acc: 0.9147
[2026-06-09 23:21:18,808][train][INFO] - Calculated convergence at epoch: 42
Job 179 (Eq=4): 100%|██████████| 60/60 [33:13:46<00:00, 1993.78s/it]
[2026-06-09 23:24:43,621][train][INFO] - Training completed in 119626.57s. Starting validation...
Job 250 (Eq=4): 100%|██████████| 60/60 [26:44:28<00:00, 1604.47s/it]
[2026-06-09 23:28:53,612][train][INFO] - Training completed in 96268.49s. Starting validation...
[2026-06-09 23:39:04,424][train][INFO] - Validation completed. Val Acc: 0.9041, Aug Val Acc: 0.9041
[2026-06-09 23:39:04,425][train][INFO] - Calculated convergence at epoch: 16
[2026-06-09 23:42:27,513][train][INFO] - Validation completed. Val Acc: 0.8946, Aug Val Acc: 0.8946
[2026-06-09 23:42:27,513][train][INFO] - Calculated convergence at epoch: 8
Job 215 (Eq=4): 100%|██████████| 60/60 [30:33:44<00:00, 1833.75s/it]
[2026-06-09 23:54:44,579][train][INFO] - Training completed in 110024.98s. Starting validation...
[2026-06-10 00:08:28,300][train][INFO] - Validation completed. Val Acc: 0.8921, Aug Val Acc: 0.8921
[2026-06-10 00:08:28,300][train][INFO] - Calculated convergence at epoch: 24
Job 251 (Eq=4): 100%|██████████| 60/60 [28:24:15<00:00, 1704.26s/it]
[2026-06-10 01:09:56,127][train][INFO] - Training completed in 102255.52s. Starting validation...
[2026-06-10 01:23:33,303][train][INFO] - Validation completed. Val Acc: 0.8720, Aug Val Acc: 0.8720
[2026-06-10 01:23:33,303][train][INFO] - Calculated convergence at epoch: 30
Job 286 (Eq=4): 100%|██████████| 60/60 [27:02:12<00:00, 1622.21s/it]
[2026-06-10 02:56:22,386][train][INFO] - Training completed in 97332.85s. Starting validation...
[2026-06-10 03:08:58,793][train][INFO] - Validation completed. Val Acc: 0.8469, Aug Val Acc: 0.8469
[2026-06-10 03:08:58,793][train][INFO] - Calculated convergence at epoch: 10
Job 322 (Eq=4): 100%|██████████| 60/60 [23:47:22<00:00, 1427.38s/it]
[2026-06-10 03:12:43,203][train][INFO] - Training completed in 85642.77s. Starting validation...
[2026-06-10 03:24:53,363][train][INFO] - Validation completed. Val Acc: 0.9202, Aug Val Acc: 0.9202
[2026-06-10 03:24:53,364][train][INFO] - Calculated convergence at epoch: 18
Job 287 (Eq=4): 100%|██████████| 60/60 [27:41:56<00:00, 1661.95s/it]
[2026-06-10 03:39:28,824][train][INFO] - Training completed in 99716.71s. Starting validation...
[2026-06-10 03:52:51,476][train][INFO] - Validation completed. Val Acc: 0.8640, Aug Val Acc: 0.8640
[2026-06-10 03:52:51,476][train][INFO] - Calculated convergence at epoch: 16
Job 323 (Eq=4): 100%|██████████| 60/60 [26:01:22<00:00, 1561.37s/it]
[2026-06-10 05:42:40,481][train][INFO] - Training completed in 93682.12s. Starting validation...
[2026-06-10 05:56:39,657][train][INFO] - Validation completed. Val Acc: 0.8881, Aug Val Acc: 0.8881
[2026-06-10 05:56:39,657][train][INFO] - Calculated convergence at epoch: 16
Job 358 (Eq=4): 100%|██████████| 60/60 [24:29:29<00:00, 1469.48s/it]
[2026-06-10 07:01:59,201][train][INFO] - Training completed in 88169.04s. Starting validation...
[2026-06-10 07:14:38,466][train][INFO] - Validation completed. Val Acc: 0.8760, Aug Val Acc: 0.8760
[2026-06-10 07:14:38,466][train][INFO] - Calculated convergence at epoch: 16
Job 359 (Eq=4): 100%|██████████| 60/60 [24:47:53<00:00, 1487.90s/it]
[2026-06-10 07:31:45,196][train][INFO] - Training completed in 89273.75s. Starting validation...
